order_id,order_date,ship_date,customer_id,customer_name,region,category,product_name,quantity,unit_price,unit_cost,discount,year,quarter,month,month_name,month_year,day_of_week,days_to_ship,revenue,total_cost,profit,profit_margin,order_value,order_month,cohort_month,cohort_index,recency,frequency,monetary,r_score,f_score,m_score,rfm_total,customer_segment
ORD00422,2023-04-19,2023-04-24,CUST0198,Chris Davis,South,Office Supplies,Printer Paper,1,52.35,19.33,0.08,2023,Q2,4,Apr,2023-04,Wednesday,5.0,48.16,19.33,28.83,59.86,48.16,2023-04,2022-02,14,230,11,2719.38,1,2,1,4,Others
ORD00423,2022-08-05,2022-08-12,CUST0327,Victor Martin,West,Sports & Outdoors,Sports Water Bottle,2,25.61,6.06,0.1,2022,Q3,8,Aug,2022-08,Friday,7.0,46.1,12.12,33.98,73.71,46.1,2022-08,2022-06,2,22,9,5351.15,4,1,3,8,New Customers
ORD00424,2022-11-20,2022-11-25,CUST0308,Emma Smith,East,Electronics,Smartphone X,2,1005.96,483.84,0.05,2022,Q4,11,Nov,2022-11,Sunday,5.0,1911.32,967.68,943.64,49.37,1911.32,2022-11,2022-01,10,137,15,17969.41,1,4,5,10,Lost Customers
ORD00425,2023-10-25,2023-10-30,CUST0124,Chris Johnson,Central,Sports & Outdoors,Resistance Bands Kit,2,34.0,8.87,0.03,2023,Q4,10,Oct,2023-10,Wednesday,5.0,65.96,17.74,48.22,73.1,65.96,2023-10,2022-03,19,119,12,23777.8,2,3,5,10,At Risk
ORD00426,2022-03-12,2022-03-15,CUST0306,Victor Martinez,East,Office Supplies,Stapler Heavy Duty,1,32.72,8.92,0.04,2022,Q1,3,Mar,2022-03,Saturday,3.0,31.41,8.92,22.49,71.6,31.41,2022-03,2022-03,0,161,19,4518.7,1,5,2,8,Lost Customers
ORD00427,2023-07-20,2023-07-25,CUST0262,Karen Smith,South,Electronics,USB-C Hub,1,52.89,13.36,0.14,2023,Q3,7,Jul,2023-07,Thursday,5.0,45.49,13.36,32.13,70.63,45.49,2023-07,2022-01,18,16,18,10772.99,5,5,5,15,Champions
ORD00428,2023-05-27,2023-05-29,CUST0132,Henry Harris,West,Electronics,Laptop Pro,1,1221.73,585.89,0.01,2023,Q2,5,May,2023-05,Saturday,2.0,1209.51,585.89,623.62,51.56,1209.51,2023-05,2022-02,15,86,15,8412.82,2,4,4,10,At Risk
ORD00429,2022-12-21,2022-12-25,CUST0354,Wendy Smith,North,Sports & Outdoors,Dumbbell Set 20kg,3,198.05,74.58,0.12,2022,Q4,12,Dec,2022-12,Wednesday,4.0,522.85,223.74,299.11,57.21,522.85,2022-12,2022-01,11,30,13,7546.83,4,3,4,11,Loyal Customers
ORD00430,2022-06-10,2022-06-17,CUST0029,Carol Thompson,West,Sports & Outdoors,Sports Water Bottle,2,21.34,6.22,0.05,2022,Q2,6,Jun,2022-06,Friday,7.0,40.55,12.44,28.11,69.32,40.55,2022-06,2022-06,0,156,8,11189.88,1,1,5,7,Others
ORD00431,2022-01-24,2022-01-30,CUST0399,Tara Brown,Central,Clothing,Business Suit,3,433.56,138.66,0.01,2022,Q1,1,Jan,2022-01,Monday,6.0,1287.67,415.98,871.69,67.7,1287.67,2022-01,2022-01,0,26,11,6664.03,4,2,3,9,New Customers
ORD00432,2023-03-29,2023-03-31,CUST0026,Xander White,West,Electronics,Mechanical Keyboard,2,135.46,39.65,0.15,2023,Q1,3,Mar,2023-03,Wednesday,2.0,230.28,79.3,150.98,65.56,230.28,2023-03,2022-02,13,155,12,5633.41,1,3,3,7,Lost Customers
ORD00433,2024-03-18,2024-03-20,CUST0068,Carol Johnson,North,Sports & Outdoors,Pull-up Bar Doorway,1,87.67,31.53,0.07,2024,Q1,3,Mar,2024-03,Monday,2.0,81.53,31.53,50.0,61.33,81.53,2024-03,2022-01,26,17,17,24028.86,4,5,5,14,Champions
ORD00434,2022-09-25,2022-10-02,CUST0070,Emma Garcia,West,Sports & Outdoors,Jump Rope Pro,2,23.97,6.89,0.03,2022,Q3,9,Sep,2022-09,Sunday,7.0,46.5,13.78,32.72,70.37,46.5,2022-09,2022-04,5,8,19,18007.34,5,5,5,15,Champions
ORD00435,2023-05-12,2023-05-13,CUST0137,Noah White,Central,Sports & Outdoors,Dumbbell Set 20kg,2,188.7,77.73,0.05,2023,Q2,5,May,2023-05,Friday,1.0,358.53,155.46,203.07,56.64,358.53,2023-05,2022-01,16,22,14,7189.48,4,4,4,12,Champions
ORD00436,2023-10-19,2023-10-22,CUST0305,Aaron Davis,South,Electronics,Wireless Headphones,1,270.38,83.96,0.12,2023,Q4,10,Oct,2023-10,Thursday,3.0,237.93,83.96,153.97,64.71,237.93,2023-10,2022-02,20,114,13,4957.93,2,3,2,7,At Risk
ORD00437,2024-06-21,2024-06-22,CUST0120,Sam Davis,North,Office Supplies,Desk Organizer,2,39.43,11.53,0.06,2024,Q2,6,Jun,2024-06,Friday,1.0,74.13,23.06,51.07,68.89,74.13,2024-06,2022-01,29,193,10,2272.43,1,2,1,4,Others
ORD00438,2023-08-13,2023-08-14,CUST0176,Carol Davis,West,Electronics,Laptop Pro,1,1143.5,632.0,0.02,2023,Q3,8,Aug,2023-08,Sunday,1.0,1120.63,632.0,488.63,43.6,1120.63,2023-08,2022-01,19,51,13,6402.01,3,3,3,9,Loyal Customers
ORD00439,2024-12-07,2024-12-14,CUST0133,Zoe Jackson,South,Clothing,Business Suit,1,372.23,150.57,0.09,2024,Q4,12,Dec,2024-12,Saturday,7.0,338.73,150.57,188.16,55.55,338.73,2024-12,2022-01,35,24,12,4943.47,4,3,2,9,Loyal Customers
ORD00440,2022-12-15,2022-12-16,CUST0146,Noah Garcia,East,Electronics,Webcam HD,1,89.67,28.73,0.1,2022,Q4,12,Dec,2022-12,Thursday,1.0,80.7,28.73,51.97,64.4,80.7,2022-12,2022-01,11,86,20,6667.83,2,5,3,10,At Risk
ORD00441,2023-07-10,2023-07-16,CUST0338,Paul Davis,East,Electronics,Tablet Air,1,699.68,285.61,0.02,2023,Q3,7,Jul,2023-07,Monday,6.0,685.69,285.61,400.08,58.35,685.69,2023-07,2022-01,18,72,14,12376.71,3,4,5,12,Loyal Customers
ORD00442,2023-10-09,2023-10-13,CUST0306,Victor Martinez,Central,Clothing,Casual Polo Shirt,3,64.57,17.02,0.03,2023,Q4,10,Oct,2023-10,Monday,4.0,187.9,51.06,136.84,72.83,187.9,2023-10,2022-03,19,161,19,4518.7,1,5,2,8,Lost Customers
ORD00443,2024-12-20,2024-12-23,CUST0171,Quinn Martin,North,Clothing,Cotton T-Shirt Pack,1,40.53,10.16,0.11,2024,Q4,12,Dec,2024-12,Friday,3.0,36.07,10.16,25.91,71.83,36.07,2024-12,2022-02,34,7,21,4848.3,5,5,2,12,Loyal Customers
ORD00444,2024-10-23,2024-10-26,CUST0032,Sam Miller,North,Office Supplies,Sticky Notes Bulk,1,17.74,5.1,0.13,2024,Q4,10,Oct,2024-10,Wednesday,3.0,15.43,5.1,10.33,66.95,15.43,2024-10,2022-01,33,69,13,6533.79,3,3,3,9,Loyal Customers
ORD00445,2022-10-09,2022-10-10,CUST0374,Victor Smith,Central,Sports & Outdoors,Resistance Bands Kit,1,28.43,8.77,0.14,2022,Q4,10,Oct,2022-10,Sunday,1.0,24.45,8.77,15.68,64.13,24.45,2022-10,2022-01,9,245,15,3320.98,1,5,2,8,Lost Customers
ORD00446,2023-11-06,2023-11-10,CUST0278,Carol Anderson,Central,Furniture,Filing Cabinet,10,209.46,89.72,0.1,2023,Q4,11,Nov,2023-11,Monday,4.0,1885.14,897.2,987.94,52.41,1885.14,2023-11,2022-01,22,1,12,8697.37,5,3,4,12,Loyal Customers
ORD00447,2024-12-08,2024-12-10,CUST0221,Frank White,South,Sports & Outdoors,Sports Water Bottle,1,24.64,6.35,0.15,2024,Q4,12,Dec,2024-12,Sunday,2.0,20.94,6.35,14.59,69.68,20.94,2024-12,2022-03,33,23,16,5929.01,4,5,3,12,Loyal Customers
ORD00448,2022-08-31,2022-09-02,CUST0163,Victor Harris,North,Sports & Outdoors,Dumbbell Set 20kg,5,175.54,72.66,0.02,2022,Q3,8,Aug,2022-08,Wednesday,2.0,860.15,363.3,496.85,57.76,860.15,2022-08,2022-06,2,3,7,2321.04,5,1,1,7,New Customers
ORD00449,2023-07-15,2023-07-17,CUST0399,Tara Brown,North,Office Supplies,Whiteboard Magnetic,3,175.25,56.18,0.02,2023,Q3,7,Jul,2023-07,Saturday,2.0,515.24,168.54,346.7,67.29,515.24,2023-07,2022-01,18,26,11,6664.03,4,2,3,9,New Customers
ORD00450,2023-04-21,2023-04-23,CUST0352,Grace Jackson,West,Sports & Outdoors,Pull-up Bar Doorway,1,81.6,33.35,0.02,2023,Q2,4,Apr,2023-04,Friday,2.0,79.97,33.35,46.62,58.3,79.97,2023-04,2022-01,15,135,14,11896.19,1,4,5,10,Lost Customers
ORD00451,2023-01-12,2023-01-19,CUST0199,Liam Martinez,South,Furniture,Meeting Table,2,1360.61,557.2,0.02,2023,Q1,1,Jan,2023-01,Thursday,7.0,2666.8,1114.4,1552.4,58.21,2666.8,2023-01,2022-01,12,53,15,11773.22,3,4,5,12,Loyal Customers
ORD00452,2024-04-25,2024-04-27,CUST0381,Karen Thomas,South,Furniture,Executive Chair,5,350.9,177.38,0.03,2024,Q2,4,Apr,2024-04,Thursday,2.0,1701.86,886.9,814.96,47.89,1701.86,2024-04,2022-03,25,44,12,6225.35,3,3,3,9,Loyal Customers
ORD00453,2024-09-30,2024-10-06,CUST0167,Xander Thompson,West,Electronics,Smartphone X,4,1042.32,517.3,0.13,2024,Q3,9,Sep,2024-09,Monday,6.0,3627.27,2069.2,1558.07,42.95,3627.27,2024-09,2022-11,22,74,14,9325.34,3,4,5,12,Loyal Customers
ORD00454,2024-03-18,2024-03-23,CUST0381,Karen Thomas,North,Clothing,Business Suit,3,403.7,152.52,0.08,2024,Q1,3,Mar,2024-03,Monday,5.0,1114.21,457.56,656.65,58.93,1114.21,2024-03,2022-03,24,44,12,6225.35,3,3,3,9,Loyal Customers
ORD00455,2023-05-19,2023-05-24,CUST0276,Victor Miller,Central,Sports & Outdoors,Yoga Mat Premium,1,60.93,21.05,0.11,2023,Q2,5,May,2023-05,Friday,5.0,54.23,21.05,33.18,61.18,54.23,2023-05,2022-01,16,76,14,2776.05,2,4,1,7,At Risk
ORD00456,2024-06-19,2024-06-23,CUST0156,Grace Thomas,South,Clothing,Cotton T-Shirt Pack,1,38.83,11.81,0.04,2024,Q2,6,Jun,2024-06,Wednesday,4.0,37.28,11.81,25.47,68.32,37.28,2024-06,2022-04,26,119,9,6152.08,2,1,3,6,Others
ORD00457,2022-10-19,2022-10-23,CUST0331,Noah Thompson,North,Clothing,Running Shoes Pro,2,127.67,44.58,0.11,2022,Q4,10,Oct,2022-10,Wednesday,4.0,227.25,89.16,138.09,60.77,227.25,2022-10,2022-05,5,88,19,6293.47,2,5,3,10,At Risk
ORD00458,2024-04-26,2024-04-29,CUST0231,Jack Taylor,South,Furniture,Meeting Table,1,1393.62,577.57,0.14,2024,Q2,4,Apr,2024-04,Friday,3.0,1198.51,577.57,620.94,51.81,1198.51,2024-04,2022-05,23,118,12,7101.97,2,3,4,9,At Risk
ORD00459,2022-12-02,2022-12-08,CUST0376,Emma White,West,Clothing,Business Suit,5,362.91,149.45,0.02,2022,Q4,12,Dec,2022-12,Friday,6.0,1778.26,747.25,1031.01,57.98,1778.26,2022-12,2022-02,10,68,15,7034.07,3,5,4,12,Loyal Customers
ORD00460,2024-11-13,2024-11-18,CUST0082,Noah Garcia,South,Office Supplies,Printer Paper,3,46.67,17.67,0.06,2024,Q4,11,Nov,2024-11,Wednesday,5.0,131.61,53.01,78.6,59.72,131.61,2024-11,2022-04,31,48,13,7638.85,3,3,4,10,Loyal Customers
ORD00461,2022-10-24,2022-10-26,CUST0394,Paul Brown,East,Office Supplies,Desk Organizer,1,39.95,11.64,0.06,2022,Q4,10,Oct,2022-10,Monday,2.0,37.55,11.64,25.91,69.0,37.55,2022-10,2022-04,6,12,13,5105.74,5,4,3,12,Loyal Customers
ORD00462,2023-02-20,2023-02-21,CUST0319,Yara Jackson,West,Clothing,Running Shoes Pro,1,128.15,45.06,0.0,2023,Q1,2,Feb,2023-02,Monday,1.0,128.15,45.06,83.09,64.84,128.15,2023-02,2022-03,11,18,13,8095.97,4,3,4,11,Loyal Customers
ORD00463,2023-03-21,2023-03-26,CUST0338,Paul Davis,North,Clothing,Cotton T-Shirt Pack,2,39.28,11.19,0.06,2023,Q1,3,Mar,2023-03,Tuesday,5.0,73.85,22.38,51.47,69.7,73.85,2023-03,2022-01,14,72,14,12376.71,3,4,5,12,Loyal Customers
ORD00464,2023-03-02,2023-03-03,CUST0095,Paul Smith,North,Sports & Outdoors,Pull-up Bar Doorway,1,74.97,35.02,0.1,2023,Q1,3,Mar,2023-03,Thursday,1.0,67.47,35.02,32.45,48.1,67.47,2023-03,2022-03,12,362,8,1586.68,1,1,1,3,Others
ORD00465,2022-06-29,2022-06-30,CUST0056,Chris Anderson,East,Furniture,Executive Chair,1,378.03,173.92,0.03,2022,Q2,6,Jun,2022-06,Wednesday,1.0,366.69,173.92,192.77,52.57,366.69,2022-06,2022-04,2,11,8,4768.74,5,1,2,8,New Customers
ORD00466,2022-12-30,2023-01-03,CUST0384,Paul Smith,North,Sports & Outdoors,Sports Water Bottle,3,23.92,6.09,0.14,2022,Q4,12,Dec,2022-12,Friday,4.0,61.71,18.27,43.44,70.39,61.71,2022-12,2022-05,7,81,15,5438.77,2,5,3,10,At Risk
ORD00467,2024-05-25,2024-06-01,CUST0282,Quinn Martinez,North,Office Supplies,Stapler Heavy Duty,1,27.74,8.83,0.07,2024,Q2,5,May,2024-05,Saturday,7.0,25.8,8.83,16.97,65.78,25.8,2024-05,2022-05,24,56,17,8003.92,3,5,4,12,Loyal Customers
ORD00468,2022-04-30,2022-05-01,CUST0293,Jack Martinez,North,Office Supplies,Stapler Heavy Duty,3,29.07,9.04,0.09,2022,Q2,4,Apr,2022-04,Saturday,1.0,79.36,27.12,52.24,65.83,79.36,2022-04,2022-02,2,5,13,3291.98,5,3,2,10,Loyal Customers
ORD00469,2023-08-12,2023-08-16,CUST0312,Olivia Jackson,Central,Clothing,Dress Pants,10,103.23,38.5,0.04,2023,Q3,8,Aug,2023-08,Saturday,4.0,991.01,385.0,606.01,61.15,991.01,2023-08,2022-02,18,14,17,6485.83,5,5,3,13,Loyal Customers
ORD00470,2024-10-16,2024-10-20,CUST0093,Diana Smith,East,Sports & Outdoors,Resistance Bands Kit,2,34.74,9.16,0.03,2024,Q4,10,Oct,2024-10,Wednesday,4.0,67.4,18.32,49.08,72.82,67.4,2024-10,2022-03,31,36,18,5023.39,4,5,3,12,Loyal Customers
ORD00471,2023-03-01,2023-03-08,CUST0316,Henry Jones,East,Furniture,Executive Chair,3,320.41,164.07,0.06,2023,Q1,3,Mar,2023-03,Wednesday,7.0,903.56,492.21,411.35,45.53,903.56,2023-03,2022-04,11,29,12,5549.75,4,3,3,10,Loyal Customers
ORD00472,2023-07-31,2023-08-03,CUST0035,Yara Martinez,East,Office Supplies,Desk Organizer,2,39.26,10.49,0.08,2023,Q3,7,Jul,2023-07,Monday,3.0,72.24,20.98,51.26,70.96,72.24,2023-07,2022-01,18,3,14,5484.68,5,4,3,12,Loyal Customers
ORD00473,2022-03-01,2022-03-08,CUST0090,Emma Taylor,West,Electronics,Wireless Headphones,3,271.44,82.84,0.13,2022,Q1,3,Mar,2022-03,Tuesday,7.0,708.46,248.52,459.94,64.92,708.46,2022-03,2022-03,0,181,14,6713.27,1,4,3,8,Lost Customers
ORD00474,2023-11-18,2023-11-22,CUST0212,Grace Anderson,Central,Clothing,Business Suit,2,408.0,144.57,0.01,2023,Q4,11,Nov,2023-11,Saturday,4.0,807.84,289.14,518.7,64.21,807.84,2023-11,2022-02,21,61,11,3411.28,3,2,2,7,Potential Loyalists
ORD00475,2023-03-03,2023-03-08,CUST0351,Noah Johnson,East,Office Supplies,Desk Organizer,2,38.41,10.68,0.14,2023,Q1,3,Mar,2023-03,Friday,5.0,66.07,21.36,44.71,67.67,66.07,2023-03,2022-11,4,17,10,4937.14,4,2,2,8,New Customers
ORD00476,2024-12-30,2025-01-06,CUST0085,Quinn Garcia,Central,Electronics,Smartphone X,10,867.72,443.99,0.06,2024,Q4,12,Dec,2024-12,Monday,7.0,8156.57,4439.9,3716.67,45.57,8156.57,2024-12,2022-04,32,1,18,16636.49,5,5,5,15,Champions
ORD00477,2024-04-27,2024-04-28,CUST0255,Henry Smith,East,Electronics,USB-C Hub,1,49.12,13.58,0.06,2024,Q2,4,Apr,2024-04,Saturday,1.0,46.17,13.58,32.59,70.59,46.17,2024-04,2022-01,27,18,19,7498.21,4,5,4,13,Champions
ORD00478,2023-02-18,2023-02-19,CUST0228,Sam Thompson,Central,Furniture,Meeting Table,3,1164.83,525.26,0.12,2023,Q1,2,Feb,2023-02,Saturday,1.0,3075.15,1575.78,1499.37,48.76,3075.15,2023-02,2022-02,12,13,12,7031.8,5,3,4,12,Loyal Customers
ORD00479,2023-09-28,2023-10-05,CUST0168,Bob Anderson,Central,Furniture,Standing Desk,4,589.22,284.25,0.13,2023,Q3,9,Sep,2023-09,Thursday,7.0,2050.49,1137.0,913.49,44.55,2050.49,2023-09,2022-02,19,63,18,9852.45,3,5,5,13,Loyal Customers
ORD00480,2024-12-05,2024-12-06,CUST0003,Henry Davis,Central,Furniture,Standing Desk,3,658.42,283.15,0.01,2024,Q4,12,Dec,2024-12,Thursday,1.0,1955.51,849.45,1106.06,56.56,1955.51,2024-12,2022-01,35,24,11,4824.86,4,2,2,8,New Customers
ORD00481,2023-10-02,2023-10-03,CUST0296,Tara Anderson,South,Electronics,Mechanical Keyboard,2,132.61,38.95,0.1,2023,Q4,10,Oct,2023-10,Monday,1.0,238.7,77.9,160.8,67.36,238.7,2023-10,2022-05,17,46,11,7448.44,3,2,4,9,Potential Loyalists
ORD00482,2024-06-22,2024-06-28,CUST0061,Xander Thompson,North,Office Supplies,Ballpoint Pens Pack,1,11.25,2.89,0.02,2024,Q2,6,Jun,2024-06,Saturday,6.0,11.02,2.89,8.13,73.77,11.02,2024-06,2022-01,29,118,13,9176.44,2,3,4,9,At Risk
ORD00483,2022-10-17,2022-10-23,CUST0146,Noah Garcia,East,Electronics,Wireless Headphones,1,235.49,82.96,0.03,2022,Q4,10,Oct,2022-10,Monday,6.0,228.43,82.96,145.47,63.68,228.43,2022-10,2022-01,9,86,20,6667.83,2,5,3,10,At Risk
ORD00484,2022-04-14,2022-04-15,CUST0197,Chris Williams,South,Sports & Outdoors,Resistance Bands Kit,1,31.27,8.35,0.06,2022,Q2,4,Apr,2022-04,Thursday,1.0,29.39,8.35,21.04,71.59,29.39,2022-04,2022-01,3,57,12,3302.31,3,3,2,8,Loyal Customers
ORD00485,2023-12-30,2024-01-02,CUST0171,Quinn Martin,Central,Sports & Outdoors,Pull-up Bar Doorway,2,90.85,34.0,0.11,2023,Q4,12,Dec,2023-12,Saturday,3.0,161.71,68.0,93.71,57.95,161.71,2023-12,2022-02,22,7,21,4848.3,5,5,2,12,Loyal Customers
ORD00486,2024-08-17,2024-08-18,CUST0234,Grace Davis,West,Electronics,Tablet Air,4,682.72,289.81,0.1,2024,Q3,8,Aug,2024-08,Saturday,1.0,2457.79,1159.24,1298.55,52.83,2457.79,2024-08,2022-06,26,136,3,3452.2,1,1,2,4,Others
ORD00487,2023-06-13,2023-06-16,CUST0201,Aaron Thompson,East,Clothing,Casual Polo Shirt,4,64.03,16.03,,2023,Q2,6,Jun,2023-06,Tuesday,3.0,,64.12,,,,2023-06,2022-08,10,164,13,5327.6,1,3,3,7,Lost Customers
ORD00488,2024-09-07,2024-09-11,CUST0088,Aaron Martin,Central,Office Supplies,Whiteboard Magnetic,1,153.94,53.97,0.05,2024,Q3,9,Sep,2024-09,Saturday,4.0,146.24,53.97,92.27,63.09,146.24,2024-09,2022-07,26,16,14,6355.29,5,4,3,12,Loyal Customers
ORD00489,2023-10-30,2023-11-04,CUST0333,Xander Harris,West,Furniture,Meeting Table,3,1093.06,588.45,0.05,2023,Q4,10,Oct,2023-10,Monday,5.0,3115.22,1765.35,1349.87,43.33,3115.22,2023-10,2022-01,21,60,18,8688.29,3,5,4,12,Loyal Customers
ORD00490,2024-09-14,2024-09-18,CUST0034,Bob Davis,Central,Clothing,Cotton T-Shirt Pack,2,35.14,11.21,0.12,2024,Q3,9,Sep,2024-09,Saturday,4.0,61.85,22.42,39.43,63.75,61.85,2024-09,2022-03,30,55,10,8028.84,3,2,4,9,Potential Loyalists
ORD00491,2022-12-21,2022-12-27,CUST0343,Chris Thompson,,Clothing,Winter Jacket,3,231.04,85.78,0.14,2022,Q4,12,Dec,2022-12,Wednesday,6.0,596.08,257.34,338.74,56.83,596.08,2022-12,2022-01,11,8,9,7420.98,5,1,4,10,New Customers
ORD00492,2024-06-30,2024-07-02,CUST0158,Frank Thomas,North,Clothing,Business Suit,2,401.91,144.14,0.01,2024,Q2,6,Jun,2024-06,Sunday,2.0,795.78,288.28,507.5,63.77,795.78,2024-06,2022-03,27,9,12,5763.38,5,3,3,11,Loyal Customers
ORD00493,2023-03-22,2023-03-29,CUST0072,Tara Williams,North,Sports & Outdoors,Jump Rope Pro,1,24.46,7.16,0.14,2023,Q1,3,Mar,2023-03,Wednesday,7.0,21.04,7.16,13.88,65.97,21.04,2023-03,2022-01,14,33,16,7982.88,4,5,4,13,Champions
ORD00494,2024-07-04,2024-07-06,CUST0106,Rachel Garcia,Central,Furniture,Ergonomic Footrest,1,60.11,22.11,0.05,2024,Q3,7,Jul,2024-07,Thursday,2.0,57.1,22.11,34.99,61.28,57.1,2024-07,2022-02,29,8,16,4365.41,5,5,2,12,Loyal Customers
ORD00495,2022-01-17,2022-01-22,CUST0262,Karen Smith,East,Office Supplies,Whiteboard Magnetic,10,164.3,61.85,0.02,2022,Q1,1,Jan,2022-01,Monday,5.0,1610.14,618.5,991.64,61.59,1610.14,2022-01,2022-01,0,16,18,10772.99,5,5,5,15,Champions
ORD00496,2024-01-06,2024-01-07,CUST0145,Olivia Jones,Central,Electronics,Mechanical Keyboard,1,149.54,45.14,0.04,2024,Q1,1,Jan,2024-01,Saturday,1.0,143.56,45.14,98.42,68.56,143.56,2024-01,2022-01,24,119,15,6433.49,2,4,3,9,At Risk
ORD00497,2023-03-09,2023-03-15,CUST0089,Tara Miller,West,Clothing,Dress Pants,1,92.67,35.32,0.03,2023,Q1,3,Mar,2023-03,Thursday,6.0,89.89,35.32,54.57,60.71,89.89,2023-03,2022-01,14,7,14,4479.3,5,4,2,11,Loyal Customers
ORD00498,2022-10-03,2022-10-04,CUST0037,Beth Brown,West,Office Supplies,Whiteboard Magnetic,3,138.94,62.62,0.02,2022,Q4,10,Oct,2022-10,Monday,1.0,408.48,187.86,220.62,54.01,408.48,2022-10,2022-03,7,102,9,2308.26,2,1,1,4,Others
ORD00499,2024-07-22,2024-07-29,CUST0357,Alice Taylor,South,Clothing,Casual Polo Shirt,2,49.8,17.39,0.06,2024,Q3,7,Jul,2024-07,Monday,7.0,93.62,34.78,58.84,62.85,93.62,2024-07,2022-04,27,21,18,8482.05,4,5,4,13,Champions
ORD00500,2023-04-08,2023-04-10,CUST0218,Bob Smith,South,Clothing,Cotton T-Shirt Pack,1,35.25,11.56,0.09,2023,Q2,4,Apr,2023-04,Saturday,2.0,32.08,11.56,20.52,63.97,32.08,2023-04,2022-01,15,0,14,4804.07,5,4,2,11,Loyal Customers
ORD00501,2022-03-19,2022-03-24,CUST0248,Zoe Brown,West,Sports & Outdoors,Resistance Bands Kit,1,30.1,9.07,0.02,2022,Q1,3,Mar,2022-03,Saturday,5.0,29.5,9.07,20.43,69.25,29.5,2022-03,2022-02,1,19,9,3971.93,4,1,2,7,New Customers
ORD00502,2023-07-27,2023-07-31,CUST0265,Iris Johnson,North,Electronics,Smartphone X,4,989.15,482.03,,2023,Q3,7,Jul,2023-07,Thursday,4.0,,1928.12,,,,2023-07,2022-01,18,76,13,4862.24,2,3,2,7,At Risk
ORD00503,2023-10-02,2023-10-07,CUST0028,Diana Thomas,North,Furniture,Filing Cabinet,3,235.22,97.49,0.08,2023,Q4,10,Oct,2023-10,Monday,5.0,649.21,292.47,356.74,54.95,649.21,2023-10,2022-03,19,35,15,8488.47,4,4,4,12,Champions
ORD00504,2024-05-12,2024-05-15,CUST0151,Uma Thompson,Central,Clothing,Winter Jacket,3,227.44,87.57,0.01,2024,Q2,5,May,2024-05,Sunday,3.0,675.5,262.71,412.79,61.11,675.5,2024-05,2022-01,28,16,18,9832.7,5,5,5,15,Champions
ORD00505,2022-12-13,2022-12-18,CUST0027,Rachel Brown,Central,Office Supplies,Sticky Notes Bulk,2,20.08,4.81,0.04,2022,Q4,12,Dec,2022-12,Tuesday,5.0,38.55,9.62,28.93,75.05,38.55,2022-12,2022-01,11,43,14,3332.0,4,4,2,10,Loyal Customers
ORD00506,2023-07-24,2023-07-27,CUST0068,Carol Johnson,East,Electronics,USB-C Hub,1,46.14,13.16,0.04,2023,Q3,7,Jul,2023-07,Monday,3.0,44.29,13.16,31.13,70.29,44.29,2023-07,2022-01,18,17,17,24028.86,4,5,5,14,Champions
ORD00507,2024-07-03,2024-07-06,CUST0090,Emma Taylor,West,Electronics,Wireless Headphones,3,265.29,90.58,0.11,2024,Q3,7,Jul,2024-07,Wednesday,3.0,708.32,271.74,436.58,61.64,708.32,2024-07,2022-03,28,181,14,6713.27,1,4,3,8,Lost Customers
ORD00508,2022-10-25,2022-10-30,CUST0079,Yara Wilson,West,Furniture,Meeting Table,1,1366.33,545.92,0.11,2022,Q4,10,Oct,2022-10,Tuesday,5.0,1216.03,545.92,670.11,55.11,1216.03,2022-10,2022-03,7,59,13,3533.74,3,3,2,8,Loyal Customers
ORD00509,2023-12-08,2023-12-09,CUST0329,Karen White,North,Clothing,Casual Polo Shirt,1,59.3,17.61,0.12,2023,Q4,12,Dec,2023-12,Friday,1.0,52.18,17.61,34.57,66.25,52.18,2023-12,2022-02,22,111,16,9636.43,2,5,5,12,At Risk
ORD00510,2024-12-26,2024-12-28,CUST0195,Quinn Wilson,East,Furniture,Filing Cabinet,3,219.92,91.98,0.06,2024,Q4,12,Dec,2024-12,Thursday,2.0,620.17,275.94,344.23,55.51,620.17,2024-12,2022-03,33,5,11,6734.32,5,2,3,10,New Customers
ORD00511,2024-07-08,2024-07-12,CUST0348,Carol Jackson,North,Furniture,Meeting Table,5,1369.3,516.26,0.08,2024,Q3,7,Jul,2024-07,Monday,4.0,6298.78,2581.3,3717.48,59.02,6298.78,2024-07,2022-02,29,59,12,13176.03,3,3,5,11,Loyal Customers
ORD00512,2023-07-13,2023-07-16,CUST0139,Victor Brown,,Electronics,Mechanical Keyboard,5,151.69,41.54,0.01,2023,Q3,7,Jul,2023-07,Thursday,3.0,750.87,207.7,543.17,72.34,750.87,2023-07,2023-07,0,35,7,2128.57,4,1,1,6,New Customers
ORD00513,2023-02-04,2023-02-09,CUST0173,Quinn Williams,East,Clothing,Winter Jacket,3,244.63,91.51,0.15,2023,Q1,2,Feb,2023-02,Saturday,5.0,623.81,274.53,349.28,55.99,623.81,2023-02,2022-07,7,30,19,6002.35,4,5,3,12,Loyal Customers
ORD00514,2022-07-20,2022-07-25,CUST0054,Carol Miller,East,Sports & Outdoors,Yoga Mat Premium,1,64.91,21.06,0.05,2022,Q3,7,Jul,2022-07,Wednesday,5.0,61.66,21.06,40.6,65.84,61.66,2022-07,2022-01,6,158,19,8049.32,1,5,4,10,Lost Customers
